,Pressure,Call_ROI
1788,0.5,0.28124999999999983
1789,0.5,0.10294117647058826
1790,0.7,-0.7105263157894737
1791,0.5,-0.2553191489361702
1792,0.5,-0.27513227513227506
1793,0.6,-0.1288659793814433
1794,0.5,-0.6476190476190476
1795,0.5,-0.7254901960784313
1796,0.4,-0.4166666666666667
1797,0.6,-0.6046511627906976
1798,0.6,-0.725
1799,0.6,-0.8571428571428571
1800,0.4,-0.3076923076923077
1801,0.4,-0.27999999999999997
1802,0.4,-0.2692307692307693
1803,0.5,-0.2666666666666666
1804,0.5,-0.19354838709677422
1805,0.5,-0.8636363636363636
1806,0.4,-0.7222222222222222
1807,0.4,-0.14285714285714282
1808,0.5,-0.040404040404040435
1809,0.4,-0.31940298507462694
1810,0.4,0.10606060606060609
1811,0.3,0.0492424242424242
1812,0.3,-0.16845878136200723
1813,0.3,-0.31162790697674414
1814,0.7,-0.2777777777777778
1815,0.6,-0.37500000000000006
1816,0.4,-0.4466666666666667
1817,0.7,0.45569620253164556
1818,0.5,-0.6190476190476191
1819,0.5,-0.5625
1820,0.6,0.6888888888888888
1821,0.7,0.4509803921568629
1822,0.5,-0.6153846153846154
1823,0.5,-0.5702479338842975
1824,0.6,-0.4705882352941177
1825,0.5,-0.2222222222222222
1826,0.6,-0.041666666666666706
1827,0.6,-0.0555555555555556
1828,0.3,-0.33333333333333337
1829,0.3,-0.6
1830,0.6,-0.3333333333333334
1831,0.3,-0.35294117647058815
1832,0.7,-0.23529411764705876
1833,0.5,-0.3684210526315789
1834,0.4,-0.3125
1835,0.4,-0.5
1836,0.5,-0.6666666666666666
1837,0.4,-0.6610169491525424
1838,0.5,-0.54
1839,0.7,-0.7456647398843931
1840,0.5,-0.08467741935483869
1841,0.5,-0.37500000000000006
1842,0.5,-0.28272251308900515
1843,0.5,-0.26857142857142857
1844,0.5,-0.7878787878787878
1845,0.5,-0.9454545454545454
1846,0.6,-0.7880434782608696
1847,0.6,-0.923076923076923
1848,0.1,1.46
1849,0.3,0.4655172413793103
1850,0.5,0.15789473684210517
1851,0.5,-0.46153846153846156
1852,0.5,-0.6153846153846154
1853,0.7,-0.6875
1854,0.7,-0.6842105263157894
